CMPD_CHEMBLID,processed_smiles,exp,smiles,inchi,Stereo,duplicate
CHEMBL1940286,COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1,YQMHKWPHLMVWLN-LJAQVGFWSA-N,21_S|24_?|27_?,False
CHEMBL2087855,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.43,Cn1cc(cc1c2c3C(=O)N(CC#CCn4cncn4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67)C#N,HQZBFNBZQBGILQ-UHFFFAOYSA-N,,False
CHEMBL1778870,CCNCc1cncc(-c2ccc(F)cc2OC)n1,1.18,CCNCc1cncc(n1)c2ccc(F)cc2OC,WPBRGSPFSJGKNQ-UHFFFAOYSA-N,,False
CHEMBL1201256,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0.74,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,FEZBIKUBAYAZIU-UHFFFAOYSA-N,,False
CHEMBL1783283,CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,3.52,CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC,UMBHXQNJEMMKIG-UHFFFAOYSA-N,,False
CHEMBL2177777,CC(C)OC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1,3.4,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3N(CCc23)c4ccc(cc4F)S(=O)(=O)C,HCCOWIAORWVUEZ-UHFFFAOYSA-N,,False
CHEMBL350563,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,4.0,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4,KUJWYGAYGZNEMX-QFMPWRQOSA-N,,False
CHEMBL1807851,C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,1.78,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC45CC5)nc23,ZFFWPQZVZZEZMJ-SUDWGGGTSA-N,1_R|3_R|14_?|21_R|23_S,False
CHEMBL1951894,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,3.21,CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,XXWFSNOROXVFAO-UHFFFAOYSA-N,22_?,False
CHEMBL2171045,O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.94,FC(F)(F)c1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,AQIZHUDMGJRAMJ-UHFFFAOYSA-N,,False
CHEMBL1773959,O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-1.27,OC(=O)CCC(=O)N1CCC(CC1)c2onc(n2)c3cccs3,DVWZPNUPHODCNV-UHFFFAOYSA-N,,False
CHEMBL276030,O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,2.3,Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3,HCUAWJNHCZEMJS-UHFFFAOYSA-N,,False
CHEMBL1916545,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.16,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,QLBYFMQWSKPLNE-UHFFFAOYSA-N,,False
CHEMBL1526762,Cc1cc(C)nc(SCC(N)=O)n1,0.23,Cc1cc(C)nc(SCC(=O)N)n1,CYWIRZGTWFPTMH-UHFFFAOYSA-N,,False
CHEMBL388336,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,1.0,Cc1oc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1C,BBZQWGDQSGDLAR-UHFFFAOYSA-N,,False
CHEMBL1807869,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,1.06,O[C@@H](CNCCCSCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,JNRWMDWBIFENSQ-IBGZPJMESA-N,9_R,False
CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1.49,Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C,PBJUNZJWGZTSKL-MRXNPFEDSA-N,14_R,False
CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.83,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,NDDAHWYSQHTHNT-UHFFFAOYSA-N,1_?,False
CHEMBL1689135,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,1.66,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3,UTYMAGFCZOUQSX-HNNXBMFYSA-N,1_S,False
CHEMBL451286,C[C@@](N)(Cc1ccccc1)c1ccccc1,1.7,C[C@@](N)(Cc1ccccc1)c2ccccc2,JINQHBRSXWQJAZ-OAHLLOKOSA-N,1_R,False
CHEMBL1643195,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)O,2.19,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4cc(Cl)ccc4Cl)ccc1OCC(=O)O,ZHCGQNNAVSUJQT-UHFFFAOYSA-N,13_?,False
CHEMBL1934266,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.92,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c2ccc(C)cc2,ZKZJIFSDWOCTFN-UHFFFAOYSA-N,,False
CHEMBL2059871,Cc1ccc(-c2cc(C(F)(F)F)n[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.44,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cc(n[nH]4)C(F)(F)F,GTYGXABMOCTPEJ-UHFFFAOYSA-N,,False
CHEMBL54429,O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.92,ONC(=O)Cc1ccc(OCc2ccccc2)cc1,BFFSFKBOYIWQLV-UHFFFAOYSA-N,,False
CHEMBL1271081,CS(=O)(=O)c1cccc(Nc2nccc(N(CC#N)c3c(Cl)ccc4c3OCO4)n2)c1,3.16,CS(=O)(=O)c1cccc(Nc2nccc(n2)N(CC#N)c3c(Cl)ccc4OCOc34)c1,MGFILPDZSBIARL-UHFFFAOYSA-N,,False
CHEMBL514980,CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,3.46,CN(CCOc1ccccc1c2cc(C(=O)N)c(NC(=O)N)s2)Cc3ccccc3,OVDHWXOTDVDEFA-UHFFFAOYSA-N,,False
CHEMBL78951,Nc1nc(N)c2nc(CO)cnc2n1,-0.45,Nc1nc(N)c2nc(CO)cnc2n1,CYNARAWTVHQHDI-UHFFFAOYSA-N,,False
CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.22,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,JUUFBMODXQKSTD-UHFFFAOYSA-N,,False
CHEMBL157063,O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,-0.12,OC(=O)c1ccccc1NC(=O)Nc2ccccc2,RQPVXOUSZLDZFI-UHFFFAOYSA-N,,False
CHEMBL2325989,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccn1,1.3,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4,ZBHPPMORCCNMSS-UHFFFAOYSA-N,1_?,False
CHEMBL602365,Cc1nc(NC(=N)N)nc2ccccc12,-0.49,Cc1nc(NC(=N)N)nc2ccccc12,ONQKSKDLYYDFLL-UHFFFAOYSA-N,,False
CHEMBL508129,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,2.69,CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,PHSSTQVIBIMDLX-UHFFFAOYSA-N,,False
CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.59,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OCC(C)C)C,VKQFCGNPDRICFG-UHFFFAOYSA-N,18_?,False
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,3.46,Clc1ccccc1CN2CCc3sccc3C2,PHWBOXQYWZNQIN-UHFFFAOYSA-N,,False
CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.1,Cc1[nH]c2ccccc2c1CCNCc3ccc(\C=C\C(=O)NO)cc3,FPOHNWQLNRZRFC-ZHACJKMWSA-N,,False
CHEMBL233447,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05,OCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,XJUVOPKVNMAOHD-UHFFFAOYSA-N,3_?,False
CHEMBL1224217,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,1.25,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)nc1,JFWPMQLTKWIWER-PIIMJCKOSA-N,8_r|10_S|13_R,False
CHEMBL1288306,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(Br)sc12,1.08,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(Br)sc13,QBQVOHINGWVRAQ-ZETCQYMHSA-N,8_S,False
CHEMBL1916272,CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.35,CCC(CC)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,ZTQBRVRSKFXKGM-UHFFFAOYSA-N,,False
CHEMBL2036745,O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,2.48,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,YSLYQJRLSVHXAK-SHTZXODSSA-N,4_r|7_r,False
CHEMBL1789155,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,1.26,NCC[C@@H](Sc1cc(Cl)ccc1C#N)c2ccccc2,OLZXHHOEVBLJLQ-OAHLLOKOSA-N,10_R,False
CHEMBL2163589,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,4.01,FC(F)(F)Oc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,VGFYFZDIJPOBAY-HZPDHXFCSA-N,6_R|11_R,False
CHEMBL2036754,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,2.54,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CC4CC4)C3)CC2)cc1Cl,AYGDAGGEXLYLEB-KRWDZBQOSA-N,16_R,False
CHEMBL2031221,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.69,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C,AYOQBSVJMUNSBV-UHFFFAOYSA-N,,False
CHEMBL550902,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,0.85,OC(=O)c1cncc(c1)c2ccc(Cl)c(c2)C(=O)NCC34CC5CC(CC(C5)C3)C4,BFMYHRUQBZNPNN-UHFFFAOYSA-N,18_?|20_?|22_?|24_?,False
CHEMBL473622,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,3.04,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(C)(C)C#N)ccc2C)c1,GJFXODQPYBBWHJ-UHFFFAOYSA-N,,False
CHEMBL149979,Nc1nc(-c2ccccc2)nc2c1nc(O)n2Cc1ccccc1,4.16,Nc1nc(nc2c1nc(O)n2Cc3ccccc3)c4ccccc4,GNJAVEOWBBQYSO-UHFFFAOYSA-N,,False
CHEMBL433282,O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,2.42,[O-][N+](=O)c1ccc2c(c1)C(=O)C(=O)c3ccccc23,KNAXWOBOCVVMST-UHFFFAOYSA-N,,False
CHEMBL1231683,CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,1.24,CC(C)Nc1ccc2cnn(c3cncc(n3)n4ccc(CC(=O)O)c4)c2c1,BBYRUZKRFAIQSR-UHFFFAOYSA-N,,False
CHEMBL2177906,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,3.4,NC1=NC(c2cccc(c2)c3cncnc3)(c4ccnc(c4)C(F)(F)F)c5cccc(F)c15,KJPBADHCKFUMIL-UHFFFAOYSA-N,3_?,False
CHEMBL2070944,Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,2.87,Cc1sc(nc1C(F)(F)F)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,LQZGVZTWZJQLPS-HUUCEWRRSA-N,10_R|15_R,False
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,2.16,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N,XRUQVQJWTQESAB-UHFFFAOYSA-N,,False
CHEMBL93404,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cl,2.7,COC(=O)c1c(C)[nH]c(C)c1C(=O)c2ccccc2Cl,NILFFAXTWMCOJH-UHFFFAOYSA-N,,False
CHEMBL2011906,CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,2.47,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(O)cc3,AYIOMPFFUCURGC-UHFFFAOYSA-N,,False
CHEMBL412083,CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,2.24,CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,CRPSLFMUGWFWGH-UHFFFAOYSA-N,,False
CHEMBL1762544,COCCOc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1,3.3,COCCOc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,KDAWFHLPLNJQER-UHFFFAOYSA-N,,False
CHEMBL574621,COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC,2.66,COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC,RJOVWAKDUXCTGH-UHFFFAOYSA-N,,False
CHEMBL1963249,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,3.3,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc3ccc(F)cc3)C(=O)NCCCc4ccccc4O1,WGYPAJVJMXQXTR-ABNZCKJZSA-N,1_R|4_S|12_R|17_R,False
CHEMBL1682959,CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,2.84,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2c(F)cccc12)c3ccccc3)c4ccccc4,GLZIAHGQHCQKEZ-GIFGLUKTSA-N,2_S|8_?,False
CHEMBL1308362,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,2.3,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(CC4)C(=O)c5occc5)n3c2c1,UZWWWGACQJEADA-UHFFFAOYSA-N,,False
CHEMBL117368,Nc1ccc2cccc(Nc3ncccn3)c2n1,2.7,Nc1ccc2cccc(Nc3ncccn3)c2n1,HKWYQWIBPAFXEK-UHFFFAOYSA-N,,False
CHEMBL179043,O=c1cc(N2CCOCC2)nc2ccccn12,1.0,O=C1C=C(N=C2C=CC=CN12)N3CCOCC3,VDMRPNTZWKDYBB-UHFFFAOYSA-N,,False
CHEMBL2321998,Clc1ccc(C2CC=CCNC2)cc1Cl,1.86,Clc1ccc(cc1Cl)C2CNCC=CC2,PMLBVCPRUZMORG-UHFFFAOYSA-N,5_?,False
CHEMBL591023,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12,3.5,Oc1cc(O)c2C(=O)C(=COc2c1)c3ccc4OCOc4c3,BNFXYMBRFDJYCH-UHFFFAOYSA-N,,False
CHEMBL289959,c1ccc(Nc2ncnc3ccccc23)cc1,2.94,N(c1ccccc1)c2ncnc3ccccc23,MTSNDBYBIZSILH-UHFFFAOYSA-N,,False
CHEMBL1824039,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(OC(F)(F)F)cc54)CC3)nc2N1,1.82,FC(F)(F)Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,SJFWKKUVCFFLOM-UHFFFAOYSA-N,,False
CHEMBL471584,N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,2.81,Nc1c(NC2CCCCC2)nc(nc1N3CCOCC3)C#N,USGOWKMSEVEXFM-UHFFFAOYSA-N,,False
CHEMBL86715,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1.78,OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,WYDUSKDSKCASEF-UHFFFAOYSA-N,1_?,False
CHEMBL1779012,COc1cc(F)ccc1-c1cncc(CNC(=O)c2cnccn2)c1,2.5,COc1cc(F)ccc1c2cncc(CNC(=O)c3cnccn3)c2,JVJRXNFULOSTER-UHFFFAOYSA-N,,False
CHEMBL1487890,COc1cc(-c2nnc(S)n2-c2cccc(C(F)(F)F)c2)cc(OC)c1OC,2.27,COc1cc(cc(OC)c1OC)c2nnc(S)n2c3cccc(c3)C(F)(F)F,QJKFBVZQCXPXEU-UHFFFAOYSA-N,,False
CHEMBL453222,COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,2.34,COCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,CQVZMWKLFBXYDF-UHFFFAOYSA-N,,False
CHEMBL218006,C[C@H](NC1=NC(=O)[C@@](C)(C(F)(F)F)S1)c1ccccc1F,3.1,C[C@H](NC1=NC(=O)[C@](C)(S1)C(F)(F)F)c2ccccc2F,KNHNFKZUNFPPQE-MADCSZMMSA-N,1_S|7_S,False
CHEMBL1703687,O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccc(F)cc2)CC1,3.4,Fc1ccc(NC(=S)N2CCC(CC2)C(=O)c3ccc(F)cc3)cc1,RUNKYBBMTKOGPK-UHFFFAOYSA-N,,False
CHEMBL1779005,COc1cc(F)ccc1-c1cccc(CNC2CCCC2)n1,2.06,COc1cc(F)ccc1c2cccc(CNC3CCCC3)n2,BIHYIXDPXAATSU-UHFFFAOYSA-N,,False
CHEMBL455468,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,1.87,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)n2,WRNSLYRANAMPHH-UHFFFAOYSA-N,,False
CHEMBL222519,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,0.36,NS(=O)(=O)c1cccc2c3nc(O)c(O)nc3cc(c12)[N+](=O)[O-],UQNAFPHGVPVTAL-UHFFFAOYSA-N,,False
CHEMBL471951,N#Cc1nc(N2CCCCC2)c(N)c(N2CCOCC2)n1,2.71,Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCCC3,VLOWXSDNZJXGHP-UHFFFAOYSA-N,,False
CHEMBL559478,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,1.58,Brc1ccc(OC(=O)N2CCN3CCC2CC3)cc1,RXLOZRCLQMJJLC-UHFFFAOYSA-N,13_?|16_?,False
CHEMBL2018954,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,1.68,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c3ccc(C)cc3)cc1OCCN(C)C,RNYPICBYZMHNQT-UHFFFAOYSA-N,,False
CHEMBL212731,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,2.9,CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,WBZBAOVCJATDCS-WJOKGBTCSA-N,22_R,False
CHEMBL183843,COc1ccc(C(=O)Nc2cccc(NC(=O)c3cccc(N(C)C)c3)c2)cc1OC,3.67,COc1ccc(cc1OC)C(=O)Nc2cccc(NC(=O)c3cccc(c3)N(C)C)c2,MZKMKCXWIYNCQZ-UHFFFAOYSA-N,,False
CHEMBL1689116,O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,0.48,OC(=O)COc1ccc(Cl)cc1CN2CCC(CC2)S(=O)(=O)c3ccccc3,YWOJVUTXDCHINB-UHFFFAOYSA-N,,False
CHEMBL384260,COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCO4)ncnc2c1,3.02,COc1cc(OC2CCN(C)CC2)c3c(Nc4cccc5OCOc45)ncnc3c1,MKPLAMMDMLMBRI-UHFFFAOYSA-N,,False
CHEMBL212521,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,2.6,CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N,DPOJEFZKFIWUGN-ROUUACIJSA-N,2_S|7_S,False
CHEMBL1688458,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,2.47,OC(=O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,BWNUDKFBKGPSBH-UHFFFAOYSA-N,,False
CHEMBL1809057,COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(CO)CO,IYWMYJHOIKQQFA-UHFFFAOYSA-N,,False
CHEMBL2017291,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,3.15,COc1cc2c3N([C@H](C)c4ccccn4)C(=O)Nc3cnc2cc1c5c(C)onc5C,VUVUVNZRUGEAHB-CYBMUJFWSA-N,22_R,False
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,3.5,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,OGNYUTNQZVRGMN-UHFFFAOYSA-N,,False
CHEMBL520003,CNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,2.8,CNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4cccnn34)cc1,FOJLLPFLWQTXFD-UHFFFAOYSA-N,,False
CHEMBL2001019,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,1.7,OCCn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,PDMUGYOXRHVNMO-UHFFFAOYSA-N,,False
CHEMBL2325730,NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.2,NC(=O)C(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,CAIYLCVURWLDCG-UHFFFAOYSA-N,3_?,False
CHEMBL2144138,NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,0.4,NC(=O)C1CCN(CC(=O)Nc2ccc3OCOc3c2)CC1,OLGOIWAFQYDUEG-UHFFFAOYSA-N,,False
CHEMBL143181,CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1)C(F)(F)F,2.98,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccccc2)C(F)(F)F,LJLXQHHFAKVTNP-UHFFFAOYSA-N,1_?,False
CHEMBL1240967,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.91,CC(C)(Cc1cccc(CC(=O)NCc2cccc(c2)c3ccc(O)cc3)c1)NC[C@H](O)c4ccc(O)c(NS(=O)(=O)C)c4,YPHDIMUXXABSSO-YTTGMZPUSA-N,30_R,False
CHEMBL1762549,COCCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,2.8,COCCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,HVLNVFOAUCUYQK-UHFFFAOYSA-N,,False
CHEMBL2171278,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,3.8,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cccc4cccnc34)c(C)c1,DWDDBDJWOXJEMQ-IBGZPJMESA-N,8_S,False
CHEMBL555033,O=C(CC1CCCCC1)Nc1c(Cl)ccc2nc(NCCCO)ccc12,3.29,OCCCNc1ccc2c(NC(=O)CC3CCCCC3)c(Cl)ccc2n1,KEVPDIFYRCNXJS-UHFFFAOYSA-N,,False
CHEMBL1381233,O=C(Nc1ccncc1)c1cccc2ccccc12,3.1,O=C(Nc1ccncc1)c2cccc3ccccc23,OKOUVXZHGBZILV-UHFFFAOYSA-N,,False
